9334	21
9350	15
4566	9
9379	8
9399	7
4595	6
9427	2
4642	15
9455	22
9468	2
4653	13
9490	18
9513	2
4701	18
4754	9
9534	44
9584	6
4764	2
9600	8
117	35
4797	17
4871	18
9622	5
131	5
9632	25
4948	2
145	4
9663	2
4992	27
9696	18
159	2
9730	7
171	11
9751	7
179	2
5025	1
187	17
5102	25
9778	10
5104	39
9795	11
201	26
5106	26
9801	4
225	10
9821	19
5110	25
248	22
5119	27
263	5
267	1
5123	20
269	17
9845	6
5126	18
9856	19
5132	7
9883	2
272	17
5142	11
9920	2
5145	13
278	12
9940	13
9972	2
299	6
5151	2
5155	6
10011	11
316	13
10031	2
331	10
10046	12
5158	13
364	9
5162	16
369	2
10101	6
5170	23
10116	2
374	2
5221	24
384	9
10151	11
5366	4
396	4
10165	7
5417	2
5462	14
10205	4
428	9
10245	10
5534	2
10283	2
435	2
10301	13
444	13
5540	7
5547	3
10325	5
479	3
5558	18
484	21
495	4
10348	2
506	39
5578	7
517	9
5591	2
5609	17
5622	10
10354	14
551	25
570	5
5644	2
10378	7
10406	2
5662	2
5716	5
10431	2
576	4
593	12
5728	9
10458	3
595	16
10490	12
609	5
625	3
10515	14
10522	5
10570	5
10593	15
5732	16
5744	8
10609	2
10621	8
5758	2
10636	30
5766	17
10646	12
5776	14
10659	2
5790	7
10680	11
5822	12
632	12
5829	7
10706	24
645	3
5848	21
5863	20
10724	6
5896	4
10755	1
5926	5
10780	13
5943	2
10803	19
652	9
5948	26
10841	3
658	8
10896	4
5953	15
677	11
10912	2
5978	13
10920	2
682	22
10944	7
6018	7
10966	2
690	5
11022	2
6027	31
694	18
11042	4
6051	7
701	6
6055	14
11068	3
733	3
6058	9
11080	26
737	40
6063	28
761	11
6082	3
11108	2
780	5
6095	51
787	14
11117	3
11124	2
6118	11
812	19
11139	9
6133	13
819	17
11168	15
11194	3
6138	7
11201	5
6149	28
11222	2
6155	12
832	29
11231	2
6171	22
11267	6
11297	13
836	11
861	27
11319	34
6180	19
6200	11
889	3
11325	31
6228	2
904	4
11338	4
6234	5
11354	11
915	20
6242	20
11369	10
917	6
6330	8
922	24
11381	4
11391	23
946	2
957	22
11404	9
6339	6
983	6
6352	2
11411	9
992	6
6360	3
6366	5
1005	12
11432	16
6377	22
11445	28
6391	16
1035	30
6398	56
1055	8
11476	2
6402	19
1090	13
11495	16
1112	2
6420	15
1118	25
11513	16
6425	24
11521	20
1126	17
1152	30
11539	5
6431	11
1182	25
6437	4
11553	4
1223	2
11566	8
6452	21
11575	28
1228	13
6491	7
6502	2
1232	29
1244	22
6520	13
11593	15
1262	10
6527	16
11614	6
1285	17
6533	20
1321	2
6609	6
11623	61
1346	10
11640	5
6646	16
11648	4
1358	24
6675	39
6694	25
11655	6
6724	51
11673	2
1363	9
11703	2
1371	19
6725	58
1373	32
6726	67
1383	23
11713	9
1396	23
11749	6
6728	42
1402	29
11777	7
6747	11
1407	10
1415	14
11797	11
1419	22
6753	8
11805	36
1422	26
11831	33
6762	9
1436	2
11852	13
6775	22
1444	5
1453	2
11875	11
1468	10
11895	4
6777	48
1479	5
6779	51
1494	24
11910	14
11935	7
1504	32
6779	111
1514	5
11944	15
11951	10
6783	39
1520	9
11963	8
1545	3
6787	15
11975	11
1553	7
6795	17
11988	3
1564	15
6802	4
1612	4
6804	36
1677	6
1737	35
6813	2
12009	4
1776	2
6832	42
12024	3
12040	25
1810	7
6838	5
12050	26
1832	5
6853	11
12054	20
6860	12
1872	2
12063	22
12074	20
1912	2
6891	6
1941	5
12090	27
6929	9
1967	2
12105	14
2005	2
12124	11
6957	8
2025	17
12131	18
7096	13
2027	5
12154	6
7213	2
2082	3
12168	3
2112	24
2121	21
12181	11
2153	18
12183	21
2173	27
12190	2
2224	15
7239	7
2240	10
12218	2
12222	2
7265	9
2260	10
12225	9
7310	28
2316	2
12227	21
12234	2
2339	9
7332	25
12255	10
2367	14
7360	2
7379	21
12273	10
7409	10
2452	24
7438	23
12300	2
2512	8
12302	43
7471	6
2554	10
12325	2
2574	14
7486	7
12330	12
2662	16
12374	18
7537	2
2694	2
12394	2
7551	13
2725	9
12399	11
7592	4
2745	23
12415	17
7622	2
2771	12
7701	8
2786	3
12432	2
2805	5
7725	2
2831	2
12459	2
7753	27
2847	2
12481	14
7809	2
2897	20
12497	12
7843	5
2926	28
7866	2
12532	2
7873	19
7894	2
2970	25
2995	9
7927	22
3009	11
7954	11
3018	4
7971	22
3057	15
8011	7
3061	58
8043	35
8111	12
8149	3
8161	10
8224	5
3075	17
8233	11
3097	4
8268	21
3117	5
8294	2
3131	2
8312	9
3150	21
8349	7
3183	17
8366	25
3205	10
3252	6
3303	2
8411	2
3348	9
8435	16
3377	17
8447	33
3432	2
8461	26
3482	5
8480	4
3512	26
8492	6
3551	3
8545	11
3574	26
8565	4
3676	15
8585	6
3733	30
8600	4
3769	16
3804	13
8619	9
8705	2
3811	2
3822	3
3828	13
3831	30
8760	10
3866	18
8772	9
3891	9
3955	11
8793	12
3963	4
8832	6
3976	27
8853	8
3990	12
4011	8
8871	12
4138	17
4191	13
4219	6
8881	12
4298	2
8903	5
4361	19
8967	5
8980	18
4389	11
4410	2
9017	2
4483	5
9037	3
9043	34
9078	5
9105	4
9137	6
9150	3
9164	8
9211	5
9228	10
9264	19
4503	39
9281	14
17	2
38	13
47	18
55	45
9303	21
63	58
9311	14
64	60
9321	3
77	10
4504	37
9333	7
82	59
4521	50
9339	5
9350	23
4576	1
9403	2
4599	4
9431	3
4642	17
9455	25
9468	11
4655	7
9490	25
9522	2
4706	5
4756	2
9534	47
9584	16
4772	2
9602	4
117	36
4822	12
4879	2
9622	7
131	7
9635	8
4948	4
145	20
9663	7
4992	39
9704	2
162	4
9730	12
171	19
9751	19
182	6
5025	16
187	23
5102	28
9778	18
5105	21
9795	13
201	30
5107	5
9801	8
225	14
9821	25
5112	5
256	3
5119	34
263	25
267	17
5123	23
269	26
9851	2
5126	21
9861	2
5134	4
9883	7
274	6
5142	15
9920	4
5145	16
283	2
9942	2
9994	2
299	23
5151	4
5155	7
10020	2
316	21
10032	2
332	5
10046	14
5158	14
364	16
5163	5
370	3
10104	2
5170	25
10120	3
374	6
5224	2
384	15
10156	3
5374	2
396	18
10168	2
5417	6
408	25
5462	18
10210	4
428	18
10248	2
5537	12
10283	17
435	10
10303	2
444	32
5540	13
5547	13
10325	11
479	7
5558	30
491	3
495	9
10348	11
506	49
5578	21
5597	9
524	8
5609	25
5622	16
10354	27
564	2
574	15
5644	8
10378	9
10406	10
5666	2
5717	6
10431	5
576	7
593	16
5728	12
10458	17
597	7
10490	18
609	12
625	19
10515	20
10522	13
10570	9
10594	2
5733	9
5744	11
10609	13
10621	11
5758	6
10636	33
5766	30
10646	14
5776	27
10659	4
5790	16
10680	13
5822	27
632	16
5830	6
10711	3
645	6
5853	2
5863	23
10727	2
5907	2
10755	10
5926	21
10781	2
5943	13
10806	5
652	13
5948	40
10841	4
658	18
10896	6
5953	27
677	15
10912	5
5990	2
10931	2
682	25
10953	2
6026	11
10966	8
690	14
11036	2
6028	4
697	6
11042	11
6052	12
715	2
6055	19
11068	5
733	15
6058	16
11094	2
737	42
6072	16
761	13
6093	7
11108	7
780	9
6095	53
787	32
11117	7
11136	6
6118	18
813	6
11139	13
6134	6
820	9
11168	24
11194	10
6138	15
11201	8
6149	35
11222	9
6155	24
832	35
11231	8
6171	24
11267	8
11297	33
836	25
866	7
11319	38
6180	25
6200	18
889	6
11325	33
6228	9
904	10
11346	4
6234	12
11354	17
915	29
6242	23
11369	13
918	5
6330	10
922	31
11381	7
11392	2
953	2
957	27
11404	14
6339	8
984	8
6353	2
11411	11
999	3
6360	6
6366	8
1008	21
11432	19
6378	2
11445	30
6395	7
1037	8
6399	3
1055	19
11476	16
6405	4
1097	2
11495	20
1112	4
6420	21
1119	21
11513	29
6425	29
11521	36
1127	2
1153	2
11541	3
6432	6
1206	2
6437	6
11553	10
1223	13
11566	12
6452	28
11580	2
1228	20
6492	17
6502	6
1232	33
1244	33
6522	7
11593	19
1262	17
6527	24
11614	34
1286	10
6533	28
1321	6
6622	2
11629	2
1350	3
11643	2
6646	20
11648	8
1358	37
6675	46
6694	29
11656	2
6724	56
11673	4
1363	19
11704	2
1371	25
6725	61
1375	5
6726	70
1393	11
11720	2
1396	33
11749	8
6728	45
1404	2
11777	11
6747	17
1410	3
1415	25
11797	22
1421	7
6753	10
11807	2
1422	31
11831	37
6762	14
1436	6
11852	17
6775	35
1444	10
1453	9
11875	13
1471	3
11895	9
6777	58
1479	8
6779	53
1501	6
11928	2
11935	14
1505	23
6779	113
1514	9
11944	21
11953	2
6783	52
1520	15
11969	3
1545	7
6787	21
11976	2
1553	14
6795	25
11997	2
1566	10
6802	12
1640	3
6806	3
1677	10
1737	37
6813	5
12017	8
1776	4
6833	11
12024	11
12040	39
1811	7
6838	16
12050	33
1844	2
6854	8
12054	26
6860	25
1874	2
12065	2
12074	25
1912	6
6892	6
1947	2
12101	2
6930	19
1967	4
12105	20
2006	4
12124	18
6958	11
2025	22
12131	22
7096	17
2027	9
12154	10
7213	5
2093	3
12168	11
2112	31
2121	23
12181	17
2167	2
12183	34
2173	30
12190	9
2225	3
7239	18
2240	12
12218	6
12222	11
7265	13
2260	12
12226	2
7310	40
2316	4
12228	2
12237	2
2341	6
7335	2
12256	6
2368	2
7360	13
7379	24
12273	15
7410	3
2452	26
7454	2
12300	3
2512	18
12307	7
7475	4
2554	14
12325	4
2580	2
7486	13
12330	17
2662	21
12374	27
7537	7
2694	4
12394	10
7571	5
2728	7
12399	13
7594	2
2764	2
12420	5
7622	4
2778	2
7701	11
2789	2
12432	5
2812	3
7725	4
2831	5
12459	10
7756	5
2855	2
12482	2
7809	4
2901	9
12511	6
7853	4
2946	2
7866	11
12532	6
7878	2
7896	7
2991	2
2996	2
7946	2
3009	18
7954	22
3018	15
7977	2
3057	23
8020	4
3073	2
8052	2
8116	4
8149	6
8163	3
8224	11
3075	19
8236	2
3097	9
8268	24
3117	13
8300	2
3131	13
8312	20
3162	4
8349	9
3185	7
8366	39
3214	2
3252	9
3303	6
8414	2
3350	3
8441	12
3381	2
8447	35
3432	4
8466	5
3484	2
8480	18
3512	37
8499	2
3554	2
8546	4
3593	5
8565	21
8585	11
3747	2
8600	8
3769	17
3804	20
8619	11
8705	4
3811	17
3822	10
3828	17
3835	7
8760	12
3876	4
8780	2
3909	1
3955	14
8793	13
3963	7
8835	2
3980	6
8853	15
3990	14
4039	2
8871	16
4138	20
4196	3
4233	8
8881	16
4298	5
8909	5
4369	2
8970	10
8980	20
4390	4
4410	5
9033	8
4499	2
9042	2
9043	40
9078	8
9105	12
9137	8
9150	5
9195	13
9211	8
9228	12
9265	5
4503	45
9281	18
21	4
45	7
47	21
61	5
9304	2
63	63
9311	19
64	63
9321	6
77	18
4507	8
9333	25
84	6
4535	3
9345	2
9353	6
4577	2
9381	4
9403	8
4599	12
9431	7
4643	4
9455	27
9468	13
4655	15
9490	30
9524	2
4732	1
4756	6
9534	53
9591	8
4780	6
9607	2
117	39
4822	22
4879	4
9622	10
131	20
9635	28
4967	2
152	2
9663	9
5002	6
9704	6
162	21
9730	17
173	2
9768	2
183	3
5080	13
187	29
5102	32
9778	33
5105	25
9798	2
215	3
5107	11
9801	28
227	3
9824	3
5112	10
257	1
5121	2
263	31
267	25
5123	31
269	29
9851	21
5127	3
9861	6
5134	7
9888	2
275	2
5142	22
9920	8
5148	2
283	15
9942	5
9994	16
299	25
5151	9
5155	10
10021	7
316	28
10032	6
333	10
10068	2
5158	20
365	1
5163	8
371	3
10104	5
5170	29
10120	8
374	10
5224	11
388	6
10156	6
5374	13
396	21
10168	11
5417	13
408	40
5481	2
10210	11
431	4
10248	10
5537	17
10284	2
435	14
10303	4
453	12
5543	4
5547	20
10331	4
479	17
5560	5
493	8
498	4
10348	21
506	60
5582	4
518	2
5600	8
525	3
5611	4
5622	22
10354	28
564	6
574	19
5644	9
10385	2
10406	18
5674	2
5717	8
10431	7
579	16
593	23
5728	22
10461	2
598	10
10490	25
617	7
625	26
10515	23
10541	6
10570	13
10594	5
5738	8
5747	2
10609	17
10621	16
5758	8
10638	12
5773	6
10653	2
5776	31
10667	2
5791	18
10690	5
5823	10
632	22
5831	9
10711	7
648	10
5853	29
5864	2
5907	11
10757	2
5926	23
10793	2
5943	19
10810	17
652	21
5949	6
10841	6
659	24
10899	2
5953	33
678	5
10912	13
5990	4
10931	4
682	29
10953	12
6026	15
10988	2
690	16
11036	7
6028	9
697	19
11044	10
6052	16
720	2
6055	21
11068	10
734	3
6058	18
11098	2
740	5
6074	2
763	2
6094	11
11108	12
780	22
6095	62
788	2
11117	14
11136	8
6118	20
813	16
11144	2
6134	26
821	5
11168	37
11194	12
6138	27
11210	2
6150	8
11222	13
6156	9
833	5
11239	3
6171	36
11267	15
11297	37
836	34
866	18
11319	48
6180	29
6203	3
889	7
11325	41
6228	11
904	22
11346	6
6234	13
11359	2
915	32
6254	3
11369	16
918	8
6337	2
922	34
11382	2
11392	11
953	4
973	2
11407	2
6339	28
984	10
6353	10
11424	2
999	10
6360	10
6368	15
1010	6
11433	2
6378	17
11445	41
6395	8
1041	7
6399	10
1055	28
11476	18
6405	15
1097	9
11497	2
1113	2
6421	3
1119	24
11513	38
6425	37
11521	41
1128	13
1153	11
11541	8
6432	7
1209	10
6438	2
11558	2
1223	17
11566	14
6452	37
11580	4
1228	28
6492	22
6502	12
1232	46
1246	3
6522	9
11593	24
1262	26
6527	28
11622	2
1291	10
6535	10
1325	4
6622	4
11630	10
1350	12
11644	6
6649	9
11648	14
1360	13
6675	54
6715	5
11656	11
6724	62
11673	11
1363	25
11704	30
1371	37
6725	64
1375	17
6726	74
1394	2
11720	11
1396	41
11749	15
6733	9
1404	11
11779	11
6750	3
1410	5
1415	28
11804	2
1421	16
6753	19
11807	14
1424	14
11832	3
6765	22
1436	13
11854	2
6775	50
1445	3
1453	14
11875	22
1471	6
11895	10
6777	61
1480	3
6779	55
1501	27
11928	5
11936	2
1508	3
6779	125
1515	4
11949	2
11953	7
6783	59
1522	3
11969	5
1549	8
6791	2
11981	2
1553	17
6795	37
11997	8
1574	4
6802	22
1641	2
6806	11
1677	12
1739	2
6813	19
12018	3
1782	2
6833	15
12025	6
12040	45
1814	4
6849	1
12050	38
1863	2
6856	4
12054	31
6864	5
1874	3
12065	9
12075	2
1912	8
6892	20
1949	2
12101	9
6930	20
1970	2
12111	4
2009	5
12124	24
6958	14
2025	24
12135	2
7096	21
2027	13
12154	16
7213	18
2095	2
12168	16
2112	40
2121	29
12182	4
2167	5
12183	36
2174	2
12194	2
2225	10
7248	3
2240	14
12218	12
12222	13
2260	14
12226	5
7310	44
2316	7
12228	5
12237	4
2342	11
7335	12
12256	7
2368	5
7360	20
7379	28
12273	23
7410	5
2452	30
7454	9
12300	12
2512	23
12307	14
7481	10
2564	2
12325	21
2601	2
7496	12
12330	19
2662	28
12385	2
7537	9
2694	9
12395	2
7574	2
2728	16
12402	2
7600	12
2766	2
12420	13
7629	6
2778	7
7720	2
2789	4
12436	2
2819	2
7725	12
2831	9
12464	3
7756	9
2871	2
12482	4
7809	10
2913	2
12526	2
7853	10
2953	2
7866	19
12532	13
7878	4
7896	13
2991	8
2996	3
7946	12
3017	4
7954	27
3019	2
7977	4
3061	13
8020	11
3073	13
8052	7
8116	11
8153	2
8229	2
3075	28
8236	4
3101	2
8268	26
3117	17
8300	4
3135	2
8314	2
3162	10
8349	17
3188	5
8369	9
3214	4
3252	17
3303	8
8415	8
3350	9
8441	14
3381	16
8447	37
3432	21
8466	12
3484	12
8480	20
3537	1
8499	5
3554	6
8548	2
3593	7
8565	41
3685	8
8585	17
3747	12
8601	3
3784	2
3804	24
8642	4
8705	7
3811	19
3822	24
3828	23
3835	13
8770	2
3880	3
8782	2
3909	10
3955	28
8798	2
3965	4
8835	4
3980	9
8853	20
3998	2
4039	5
8871	25
4138	40
4196	11
4233	14
8881	30
4298	7
8927	2
4369	4
8978	2
8980	25
4390	6
4419	2
9033	10
4499	8
9042	19
9046	2
9078	10
9113	2
9144	2
9150	14
9201	2
9213	2
9242	3
9265	9
4503	55
9281	22
21	8
45	14
47	24
62	5
9304	5
63	66
9311	21
66	3
9321	10
77	25
4507	12
9333	31
88	3
4535	7
9345	18
9353	17
4577	4
9385	2
9403	10
4599	14
9439	2
4643	7
9455	35
9480	4
4655	24
9505	2
9524	5
4733	2
4758	4
9552	2
9593	3
4780	8
9607	19
117	45
4861	2
4893	2
9622	17
131	27
9635	46
4967	6
152	16
9663	12
5002	9
9708	7
162	42
9734	2
173	5
9768	5
183	22
5080	19
187	32
5104	5
9778	35
5105	28
9800	2
